TRANS DATE,TRANS VAT DESC,ORIGINAL GROSS AMT,ORIGINAL CUR,BILLING GROSS AMT,BILLING CUR CODE,TRANS TAX RATE,TRANS TAX AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,DIRECTORATE,TRANS_DATE_YM,TRANS_DATE_Y,TRANS_DATE_M,TRANS_DATE_D
2018-08-08,VL,63.44,GBP,63.44,GBP,5.0,3.02,npower,************3929,J210,Gas,RDP3Z,Leaders Portfolio Industrial General,A00,Corporate Resources,2018-08,2018,08,08
2018-08-08,VL,20.14,GBP,20.14,GBP,5.0,0.96,npower,************3929,J200,Electricity,RDP78,Corportion St Ruskin Chambers,A00,Corporate Resources,2018-08,2018,08,08
2018-08-08,VL,75.86,GBP,75.86,GBP,5.0,3.61,npower,************3929,J200,Electricity,RDP7B,Clarence Chb Corporation St,A00,Corporate Resources,2018-08,2018,08,08
2018-08-07,VL,9.45,GBP,9.45,GBP,5.0,0.45,www.opusenergy.com,************3929,J210,Gas,RDP4G,Bartley Green Business Centre,A00,Corporate Resources,2018-08,2018,08,07
2018-08-07,VL,33.0,GBP,33.0,GBP,5.0,1.57,www.opusenergy.com,************3929,J210,Gas,RDPBZ,Municipal Shops,A00,Corporate Resources,2018-08,2018,08,07
2018-08-07,VL,22.61,GBP,22.61,GBP,5.0,1.08,www.opusenergy.com,************3929,J200,Electricity,RDP5A,Pitford St/Vyse St,A00,Corporate Resources,2018-08,2018,08,07
2018-08-07,VL,33.37,GBP,33.37,GBP,5.0,1.59,www.opusenergy.com,************3929,J200,Electricity,RDPBZ,Municipal Shops,A00,Corporate Resources,2018-08,2018,08,07
2018-08-07,VL,30.68,GBP,30.68,GBP,5.0,1.46,www.britishgas.co.,************3929,J200,Electricity,RDPBZ,Municipal Shops,A00,Corporate Resources,2018-08,2018,08,07
2018-08-07,VL,28.03,GBP,28.03,GBP,5.0,1.33,www.britishgas.co.,************3929,J200,Electricity,RDP5N,80-82 Vyse St,A00,Corporate Resources,2018-08,2018,08,07
2018-08-07,VZ,145.91,GBP,145.91,GBP,0.0,10.05,water plus,************3929,J280,Water Services,RDPBZ,Municipal Shops,A00,Corporate Resources,2018-08,2018,08,07
2018-08-07,VL,34.53,GBP,34.53,GBP,5.0,1.64,scottish power,************3929,J200,Electricity,RDP4Q,Lee Bank House,A00,Corporate Resources,2018-08,2018,08,07
2018-08-06,VL,71.46,GBP,71.46,GBP,5.0,3.4,edf energy-ivr,************3929,J200,Electricity,RDP98,BBC 4 : Mount St,A00,Corporate Resources,2018-08,2018,08,06
2018-08-06,VL,76.44,GBP,76.44,GBP,5.0,3.64,edf energy-ivr,************3929,J200,Electricity,RDP53,Hockley St/Northampton St,A00,Corporate Resources,2018-08,2018,08,06
2018-08-03,VL,13.47,GBP,13.47,GBP,5.0,0.64,www.britishgas.co.,************3929,J200,Electricity,RDP7B,Clarence Chb Corporation St,A00,Corporate Resources,2018-08,2018,08,03
2018-08-03,VZ,2.0,GBP,2.0,GBP,0.0,0.0,water plus,************3929,J280,Water Services,RDP57,Hylton Ct St/Hylton Pl/Vyse St,A00,Corporate Resources,2018-08,2018,08,03
2018-08-03,VZ,261.76,GBP,261.76,GBP,0.0,3.52,water plus,************3929,J280,Water Services,RDP5N,80-82 Vyse St,A00,Corporate Resources,2018-08,2018,08,03
2018-08-03,VL,75.2,GBP,75.2,GBP,5.0,3.58,npower,************3929,J200,Electricity,RDP7B,Clarence Chb Corporation St,A00,Corporate Resources,2018-08,2018,08,03
2018-08-03,VL,75.86,GBP,75.86,GBP,5.0,3.61,npower,************3929,J200,Electricity,RDP7B,Clarence Chb Corporation St,A00,Corporate Resources,2018-08,2018,08,03
2018-08-03,VL,66.06,GBP,66.06,GBP,5.0,3.15,npower,************3929,J200,Electricity,RDP7B,Clarence Chb Corporation St,A00,Corporate Resources,2018-08,2018,08,03
2018-08-03,VL,23.3,GBP,23.3,GBP,5.0,1.11,southern electric,************3929,J200,Electricity,RDP7A,Cherry St Grenville Bldg,A00,Corporate Resources,2018-08,2018,08,03
2018-08-03,VL,101.62,GBP,101.62,GBP,5.0,4.84,southern electric,************3929,J200,Electricity,RDP79,Corporation St King Edward Bdg,A00,Corporate Resources,2018-08,2018,08,03
2018-08-03,VL,16.89,GBP,16.89,GBP,5.0,0.8,e.on energy solutions,************3929,J200,Electricity,RDP4Y,Caroline St,A00,Corporate Resources,2018-08,2018,08,03
2018-08-24,VZ,2064.0,GBP,2064.0,GBP,20.0,0.0,aston villa football c,************7243,M900,Hospitality,RBP34,Procurement Division,A00,Corporate Resources,2018-08,2018,08,24
2018-08-20,VR,105.0,GBP,105.0,GBP,20.0,17.5,www.cips.org,************7243,MC70,Supplies & Sev Mic,RBP34,Procurement Division,A00,Corporate Resources,2018-08,2018,08,20
2018-08-20,VR,134.0,GBP,134.0,GBP,20.0,22.33,www.cips.org,************7243,MC70,Supplies & Sev Mic,RBP34,Procurement Division,A00,Corporate Resources,2018-08,2018,08,20
2018-08-20,VR,105.0,GBP,105.0,GBP,20.0,17.5,www.cips.org,************7243,MC70,Supplies & Sev Mic,RBP34,Procurement Division,A00,Corporate Resources,2018-08,2018,08,20
2018-08-15,VR,134.0,GBP,134.0,GBP,20.0,22.33,www.cips.org,************7243,MC70,Supplies & Sev Mic,RBP34,Procurement Division,A00,Corporate Resources,2018-08,2018,08,15
2018-08-16,VR,19.78,GBP,19.78,GBP,20.0,3.3,www.primrose.co.uk,************9012,L080,Mat'l Raw/Drct,RBC22,Lifford House - CAB,A00,Corporate Resources,2018-08,2018,08,16
2018-08-22,VZ,15.61,GBP,15.61,GBP,0.0,0.67,tesco stores 2503,************4541,MC70,Supplies & Sev Mic,RBL23,Lord Mayors Parlour,A00,Corporate Resources,2018-08,2018,08,22
2018-08-20,VZ,112.0,GBP,112.0,GBP,20.0,0.0,trainline,************1936,K210,Travel Bus/Rail,TA-01414-01,Tony Smith Expenses,A00,Corporate Resources,2018-08,2018,08,20
2018-08-16,VZ,2.7,GBP,2.7,GBP,20.0,0.0,west coast trains,************1936,K210,Travel Bus/Rail,TA-01414-01,Tony Smith Expenses,A00,Corporate Resources,2018-08,2018,08,16
2018-08-14,VR,20.03,GBP,20.03,GBP,20.0,3.34,argos ltd,************1936,L100,Equip Operational,TA-01414-01,Tony Smith Expenses,A00,Corporate Resources,2018-08,2018,08,14
2018-08-10,VZ,128.5,GBP,128.5,GBP,0.0,0.0,trainline,************1936,K210,Travel Bus/Rail,TA-01414-01,Tony Smith Expenses,A00,Corporate Resources,2018-08,2018,08,10
2018-08-07,VR,12.04,GBP,12.04,GBP,20.0,2.01,argos ltd,************1936,L100,Equip Operational,TA-01414-01,Tony Smith Expenses,A00,Corporate Resources,2018-08,2018,08,07
2018-08-21,VZ,-7.99,GBP,-7.99,GBP,0.0,0.0,amazon prime,************7758,L080,Mat'l Raw/Drct,RBF22,Pensions & Payments,A00,Corporate Resources,2018-08,2018,08,21
2018-08-21,VZ,7.99,GBP,7.99,GBP,0.0,0.0,amazon prime,************7758,L080,Mat'l Raw/Drct,RBF22,Pensions & Payments,A00,Corporate Resources,2018-08,2018,08,21
2018-08-17,VR,33.6,GBP,33.6,GBP,20.0,5.6,www.mouseprice.com,************7758,L680,Prof Fees other,RV46F,Finance Section-Accom Charges Staff,A00,Corporate Resources,2018-08,2018,08,17
2018-08-09,VR,75.93,GBP,75.93,GBP,20.0,12.66,www.argos.co.uk,************7758,L100,Equip Operational,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Corporate Resources,2018-08,2018,08,09
2018-08-08,VZ,1077.3,GBP,1077.3,GBP,0.0,0.0,bt bill payment 2,************7758,L750,Phon NonCentrx Lines,RV18P,Hockley Day Centre,A00,Corporate Resources,2018-08,2018,08,08
2018-08-03,VZ,389.18,GBP,389.18,GBP,0.0,0.0,currys online,************7758,L100,Equip Operational,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Corporate Resources,2018-08,2018,08,03
2018-08-03,VZ,778.36,GBP,778.36,GBP,0.0,0.0,currys online,************7758,L100,Equip Operational,RVB0A,Harriet Louisa Loxton Trust(ex5000,A00,Corporate Resources,2018-08,2018,08,03
2018-08-06,VZ,18.25,GBP,18.25,GBP,0.0,0.0,suk retail ltd,************4278,L420,Stationery,RBF22,Pensions & Payments,A00,Corporate Resources,2018-08,2018,08,06
2018-08-28,VR,81.06,GBP,81.06,GBP,20.0,13.51,mrh waterlinks,************7479,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-08,2018,08,28
2018-08-24,VR,60.0,GBP,60.0,GBP,20.0,10.0,bodyguard workwear lim,************7479,L300,Clothing&Uniforms,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-08,2018,08,24
2018-08-23,VR,80.87,GBP,80.87,GBP,20.0,13.48,mrh waterlinks,************7479,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-08,2018,08,23
2018-08-21,VR,70.6,GBP,70.6,GBP,20.0,11.77,mrh waterlinks,************7479,K020,Vehicle Fuel,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-08,2018,08,21
2018-08-17,VZ,20.39,GBP,20.39,GBP,0.0,0.0,amzn mktp uk,************7479,L030,Books,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-08,2018,08,17
2018-08-16,VZ,181.1,GBP,181.1,GBP,0.0,0.0,adobe  acropro subs,************7479,L9Y0,Computing Other,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-08,2018,08,16
2018-08-09,VZ,7.99,GBP,7.99,GBP,0.0,0.0,amazon prime,************7479,L080,Mat'l Raw/Drct,RBF40,Corp Inbound Post,A00,Corporate Resources,2018-08,2018,08,09
2018-08-21,VR,60.07,GBP,60.07,GBP,20.0,10.01,esso aston way ss,************2708,K020,Vehicle Fuel,RDFAA,Surplus EDC General Land & Buildings,A00,Corporate Resources,2018-08,2018,08,21
2018-08-16,VZ,179.0,GBP,179.0,GBP,0.0,0.0,at work partnership lt,************7134,MA20,Subscriptions,RBH46,cost center,A00,Corporate Resources,2018-08,2018,08,16
2018-08-16,VZ,179.0,GBP,179.0,GBP,0.0,0.0,road transport,************7134,MA20,Subscriptions,RBH46,cost center,A00,Corporate Resources,2018-08,2018,08,16
2018-08-31,VZ,29.99,GBP,29.99,GBP,20.0,0.0,myfonts,************8577,L680,Prof Fees other,RBA22,Other Creative Serv,A00,Corporate Resources,2018-08,2018,08,31
2018-08-30,VZ,167.0,GBP,167.0,GBP,20.0,0.0,ppchittyscake,************8577,L220,Purchases Food,TA-01750-01,Major events programme,A00,Corporate Resources,2018-08,2018,08,30
2018-08-28,VZ,182.93,GBP,182.93,GBP,0.0,0.0,adobe  creative cloud,************8577,L9Y0,Computing Other,RBA22,Other Creative Serv,A00,Corporate Resources,2018-08,2018,08,28
2018-08-28,VR,762.0,GBP,762.0,GBP,20.0,127.0,www.prca.org.uk,************8577,H2T0,Training Other,RBA15,Camp Plan and Del,A00,Corporate Resources,2018-08,2018,08,28
2018-08-24,VR,584.5,GBP,584.5,GBP,20.0,97.42,acm training,************8577,H2T0,Training Other,TA-00564-12,Media Training,A00,Corporate Resources,2018-08,2018,08,24
2018-08-23,VZ,32.99,GBP,32.99,GBP,0.0,0.0,amazon.co.uk,************8577,L030,Books,RBA15,Camp Plan and Del,A00,Corporate Resources,2018-08,2018,08,23
2018-08-03,VZ,47.99,GBP,47.99,GBP,0.0,0.0,amazon.co.uk,************8577,L100,Equip Operational,RBA15,Camp Plan and Del,A00,Corporate Resources,2018-08,2018,08,03
2018-08-24,VZ,56.99,GBP,56.99,GBP,0.0,9.5,amzn mktp uk amazon.co.uk,************8539,L100,Equip Operational,RYB01,Benefit Service Management,A00,Corporate Resources,2018-08,2018,08,24
2018-08-22,VZ,55.87,GBP,55.87,GBP,0.0,0.0,amzn mktp uk,************8539,L100,Equip Operational,RYB01,Benefit Service Management,A00,Corporate Resources,2018-08,2018,08,22
2018-08-22,VZ,27.9,GBP,27.9,GBP,0.0,0.0,amzn mktp uk,************8539,L420,Stationery,RBA41,Corporate Customer Relations Team,A00,Corporate Resources,2018-08,2018,08,22
2018-08-21,VZ,9.86,GBP,9.86,GBP,0.0,0.0,boots,************8539,L100,Equip Operational,RBAA1,Vertex Contract,A00,Corporate Resources,2018-08,2018,08,21
2018-08-08,VZ,100.0,GBP,100.0,GBP,0.0,0.0,google cloud_01895e-0,************8539,L9Y0,Computing Other,RBAA1,Vertex Contract,A00,Corporate Resources,2018-08,2018,08,08
2018-08-30,VR,70.75,GBP,70.75,GBP,20.0,11.79,ikea limited,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,30
2018-08-30,VR,60.0,GBP,60.0,GBP,20.0,10.0,ikea limited,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,30
2018-08-30,VR,60.0,GBP,60.0,GBP,20.0,10.0,ikea limited,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,30
2018-08-30,VR,60.0,GBP,60.0,GBP,20.0,10.0,ikea limited,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,30
2018-08-07,VR,70.0,GBP,70.0,GBP,20.0,11.67,ikea limited,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,07
2018-08-07,VR,16.5,GBP,16.5,GBP,20.0,2.75,wilko retail limit,************9098,L120,Equip Other,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,07
2018-08-04,VR,83.6,GBP,83.6,GBP,20.0,13.93,ikea limited,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,04
2018-08-04,VR,71.0,GBP,71.0,GBP,20.0,11.83,ikea limited,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,04
2018-08-04,VR,30.6,GBP,30.6,GBP,20.0,5.1,ikea limited,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,04
2018-08-03,VR,34.85,GBP,34.85,GBP,20.0,5.81,theworks.co.uk,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,03
2018-08-03,VR,17.1,GBP,17.1,GBP,20.0,2.85,poundland ltd 1215,************9098,L100,Equip Operational,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,03
2018-08-03,VR,57.2,GBP,57.2,GBP,20.0,9.53,the entertainer 14,************9098,L080,Mat'l Raw/Drct,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,03
2018-08-03,VR,35.1,GBP,35.1,GBP,20.0,5.85,the entertainer 14,************9098,L080,Mat'l Raw/Drct,REB18,CHOOS,A00,CYP&F,2018-08,2018,08,03
2018-08-29,VZ,247.5,GBP,247.5,GBP,20.0,0.0,knowdata limited,************4887,L100,Equip Operational,REB23,CAT Capitation Income and CPD,A00,CYP&F,2018-08,2018,08,29
2018-08-10,VZ,21.09,USD,17.07,GBP,0.0,0.0,venngage.com,************8163,N060,Other Third Parties,RV441,Health Watch,A00,CYP&F,2018-08,2018,08,10
2018-08-07,VR,402.0,GBP,402.0,GBP,20.0,67.0,www.equip4work.co.uk,************8163,L120,Equip Other,RV1JH,Funerals & Protection of Property,A00,CYP&F,2018-08,2018,08,07
2018-08-07,VR,315.0,GBP,315.0,GBP,20.0,52.5,www.kjsigns.uk,************8163,L120,Equip Other,REBK2,Corporate Transport Development,A00,CYP&F,2018-08,2018,08,07
2018-08-23,VR,36.0,GBP,36.0,GBP,20.0,6.0,silver blades ice rink,************6651,X0A0,In Year Credits,RLRMZ,Y Selly Oak - Myplace Longbridge,A00,CYP&F,2018-08,2018,08,23
2018-08-23,VR,333.9,GBP,333.9,GBP,20.0,55.65,silver blades ice rink,************6651,X0A0,In Year Credits,RLRMZ,Y Selly Oak - Myplace Longbridge,A00,CYP&F,2018-08,2018,08,23
2018-08-09,VR,6.45,GBP,6.45,GBP,20.0,1.08,boots 0268,************6651,L0M0,Purchases Othermat'l,RLRMZ,Y Selly Oak - Myplace Longbridge,A00,CYP&F,2018-08,2018,08,09
2018-08-08,VR,18.59,GBP,18.59,GBP,20.0,3.1,booker limited stirchley,************6651,L220,Purchases Food,RLRMZ,Y Selly Oak - Myplace Longbridge,A00,CYP&F,2018-08,2018,08,08
2018-08-08,VR,52.58,GBP,52.58,GBP,20.0,8.76,booker limited stirchley,************6651,L220,Purchases Food,RLRMZ,Y Selly Oak - Myplace Longbridge,A00,CYP&F,2018-08,2018,08,08
2018-08-08,VR,36.97,GBP,36.97,GBP,20.0,6.16,the works,************6651,L030,Books,RLRMZ,Y Selly Oak - Myplace Longbridge,A00,CYP&F,2018-08,2018,08,08
2018-08-08,VR,26.91,GBP,26.91,GBP,20.0,4.49,tesco store 2624,************6651,L220,Purchases Food,RLRMZ,Y Selly Oak - Myplace Longbridge,A00,CYP&F,2018-08,2018,08,08
2018-08-17,VR,74.24,GBP,74.24,GBP,20.0,12.37,penns lane sf connect,************1462,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,CYP&F,2018-08,2018,08,17
2018-08-09,VR,87.55,GBP,87.55,GBP,20.0,14.59,motor fuels ltd,************1462,K020,Vehicle Fuel,RV18N,Ebrook Day Centre,A00,CYP&F,2018-08,2018,08,09
2018-09-02,VZ,7.99,GBP,7.99,GBP,0.0,0.0,amazon prime,************8628,MA20,Subscriptions,REAAY,Bellfield Infant (Nc),A00,CYP&F,2018-09,2018,09,02
2018-08-29,VR,220.0,GBP,220.0,GBP,20.0,36.67,ofsted internet,************1120,K050,Vehicle Excise Lics,REH05,Summerfield CC C/Car,A00,CYP&F,2018-08,2018,08,29
2018-08-22,VR,50.0,GBP,50.0,GBP,20.0,8.33,ofsted internet,************1120,K050,Vehicle Excise Lics,REH08,Soho CC C/Care,A00,CYP&F,2018-08,2018,08,22
2018-08-21,VR,224.97,GBP,224.97,GBP,20.0,37.5,screwfix direct,************1120,J030,Bldg RM Departmental,REH01,Anthony Rd CC C/Care,A00,CYP&F,2018-08,2018,08,21
2018-08-21,VR,148.8,GBP,148.8,GBP,20.0,24.8,school bottle,************1120,L100,Equip Operational,REH01,Anthony Rd CC C/Care,A00,CYP&F,2018-08,2018,08,21
2018-08-16,VR,31.15,GBP,31.15,GBP,20.0,5.19,w m morrison plc,************5126,K020,Vehicle Fuel,RV18R,Alderman Bowen Dc (Ld),A00,CYP&F,2018-08,2018,08,16
2018-08-08,VS,60.0,GBP,60.0,GBP,17.5,8.94,texaco fairfield,************9391,K020,Vehicle Fuel,RLPT2,Y City-Training Youth Service,A00,CYP&F,2018-08,2018,08,08
2018-08-06,VZ,123.48,GBP,123.48,GBP,0.0,0.0,tesco stores 5504,************9391,MC70,Supplies & Sev Mic,RLPT2,Y City-Training Youth Service,A00,CYP&F,2018-08,2018,08,06
2018-08-25,VZ,11.48,GBP,11.48,GBP,0.0,0.0,amzn mktp uk,************5590,L030,Books,RLAA9,Voluntary Sector Development Fund,A00,CYP&F,2018-08,2018,08,25
2018-08-14,VR,29.0,GBP,29.0,GBP,20.0,0.0,www.eukhost.com,************5590,L9Y0,Computing Other,RLAA9,Voluntary Sector Development Fund,A00,CYP&F,2018-08,2018,08,14
2018-08-06,VZ,28.5,GBP,28.5,GBP,0.0,0.0,marksspencer plc,************3494,L220,Purchases Food,RV0C3,TM Panel,A00,CYP&F,2018-08,2018,08,06
2018-08-19,VR,13.92,GBP,13.92,GBP,20.0,0.0,tesco stores 6227,************7116,L220,Purchases Food,RV3JJ,Children's Rights,A00,CYP&F,2018-08,2018,08,19
2018-08-17,VR,109.1,GBP,109.1,GBP,20.0,0.0,pizza express,************7116,M900,Hospitality,RV3JJ,Children's Rights,A00,CYP&F,2018-08,2018,08,17
2018-08-17,VR,12.0,GBP,12.0,GBP,20.0,0.0,3c_birmingham city co,************7116,K080,Vehicle OthrunCosts,RV3JJ,Children's Rights,A00,CYP&F,2018-08,2018,08,17
2018-08-17,VR,50.73,GBP,50.73,GBP,20.0,0.0,starbucks,************7116,M900,Hospitality,RV3JJ,Children's Rights,A00,CYP&F,2018-08,2018,08,17
2018-08-16,VR,5.89,GBP,5.89,GBP,20.0,0.0,costa coffee,************7116,M900,Hospitality,RV3JJ,Children's Rights,A00,CYP&F,2018-08,2018,08,16
2018-08-14,VR,4.65,GBP,4.65,GBP,20.0,0.0,starbucks,************7116,M900,Hospitality,RV3JJ,Children's Rights,A00,CYP&F,2018-08,2018,08,14
2018-08-07,VZ,400.0,GBP,400.0,GBP,0.0,0.0,iet services ltd,************7116,L100,Equip Operational,RV3JJ,Children's Rights,A00,CYP&F,2018-08,2018,08,07
2018-08-07,VZ,152.0,GBP,152.0,GBP,0.0,0.0,iet services ltd,************7116,L100,Equip Operational,RV3JJ,Children's Rights,A00,CYP&F,2018-08,2018,08,07
2018-08-15,VR,90.0,GBP,90.0,GBP,20.0,0.0,green supermarket,************7875,L220,Purchases Food,TA-01315-16,Malcolm Locker Trading Account,A00,CYP&F,2018-08,2018,08,15
2018-08-14,VR,455.37,GBP,455.37,GBP,20.0,0.0,attain travel ltd,************7875,X0A0,In Year Credits,TA-01315-16,Malcolm Locker Trading Account,A00,CYP&F,2018-08,2018,08,14
2018-08-14,VR,400.0,GBP,400.0,GBP,20.0,0.0,attain travel ltd,************7875,X0A0,In Year Credits,TA-01315-16,Malcolm Locker Trading Account,A00,CYP&F,2018-08,2018,08,14
2018-08-08,VZ,11.9,GBP,11.9,GBP,0.0,0.0,rush birmingham lt,************6964,X0A0,In Year Credits,RLR6F,Y Ladywood-Soho Detached Project,A00,CYP&F,2018-08,2018,08,08
2018-08-07,VR,13.4,GBP,13.4,GBP,20.0,2.23,west coast trains,************6964,K210,Travel Bus/Rail,TA-01315-24,Yth Oakland Trading Acc,A00,CYP&F,2018-08,2018,08,07
2018-08-07,VR,11.6,GBP,11.6,GBP,20.0,1.93,west coast trains,************6964,K210,Travel Bus/Rail,RLR6F,Y Ladywood-Soho Detached Project,A00,CYP&F,2018-08,2018,08,07
2018-08-06,VR,34.8,GBP,34.8,GBP,20.0,5.8,west coast trains,************6964,K210,Travel Bus/Rail,TA-01315-02,Yth Small Heath Trading Account,A00,CYP&F,2018-08,2018,08,06
2018-08-31,VR,90.73,GBP,90.73,GBP,20.0,0.0,longbridge,************2576,K020,Vehicle Fuel,RV016,"Edgewood Rd HLDC, 95-101 B38",A00,CYP&F,2018-08,2018,08,31
2018-08-08,VZ,80.0,GBP,80.0,GBP,0.0,0.0,longbridge,************2576,K020,Vehicle Fuel,RV016,"Edgewood Rd HLDC, 95-101 B38",A00,CYP&F,2018-08,2018,08,08
2018-09-02,VZ,3.0,GBP,3.0,GBP,0.0,0.0,asda groceries online,************7490,MC70,Supplies & Sev Mic,REAVN,John Willmott  (Chqbk),A00,CYP&F SCHOOLS,2018-09,2018,09,02
2018-08-20,VZ,10.0,GBP,10.0,GBP,0.0,0.0,ee top up vesta,************7490,L750,Phon NonCentrx Lines,REAVN,John Willmott  (Chqbk),A00,CYP&F SCHOOLS,2018-08,2018,08,20
2018-08-19,VZ,10.0,GBP,10.0,GBP,0.0,0.0,ee top up vesta,************7490,L750,Phon NonCentrx Lines,REAVN,John Willmott  (Chqbk),A00,CYP&F SCHOOLS,2018-08,2018,08,19
2018-08-10,VZ,10.0,GBP,10.0,GBP,0.0,0.0,ee top up vesta,************7490,L750,Phon NonCentrx Lines,REAVN,John Willmott  (Chqbk),A00,CYP&F SCHOOLS,2018-08,2018,08,10
2018-08-28,VR,54.15,GBP,54.15,GBP,20.0,0.0,js online grocery,************0478,L220,Purchases Food,REAZV,Shenley Fields Nursery,A00,CYP&F SCHOOLS,2018-08,2018,08,28
2018-08-20,VR,42.15,GBP,42.15,GBP,20.0,0.0,js online grocery,************0478,L220,Purchases Food,REAZV,Shenley Fields Nursery,A00,CYP&F SCHOOLS,2018-08,2018,08,20
2018-08-13,VR,50.0,GBP,50.0,GBP,20.0,0.0,js online grocery,************0478,L220,Purchases Food,REAZV,Shenley Fields Nursery,A00,CYP&F SCHOOLS,2018-08,2018,08,13
2018-08-06,VZ,40.0,GBP,40.0,GBP,0.0,1.17,js online grocery,************0478,L100,Equip Operational,REAZV,Shenley Fields Nursery,A00,CYP&F SCHOOLS,2018-08,2018,08,06
2018-08-07,VZ,40.0,GBP,40.0,GBP,0.0,0.0,www.ico.gov.uk,************3088,L5F0,Licences & Permits,REAZC,Featherstone Nursery,A00,CYP&F SCHOOLS,2018-08,2018,08,07
2018-08-18,VZ,7.99,GBP,7.99,GBP,0.0,0.0,amazon prime,************8567,L080,Mat'l Raw/Drct,REAHM,Nelson Mandella Junior & Infant  (NC),A00,CYP&F SCHOOLS,2018-08,2018,08,18
2018-08-28,VZ,24.95,GBP,24.95,GBP,0.0,0.0,bm retail,************6534,L100,Equip Operational,REAAZ,Bellfield Junior,A00,CYP&F SCHOOLS,2018-08,2018,08,28
2018-09-02,VZ,20.87,GBP,20.87,GBP,0.0,0.0,amzn mktp uk,************8192,L270,Catering Disposables,REAPV,West Heath Primary,A00,CYP&F SCHOOLS,2018-09,2018,09,02
2018-09-01,VZ,11.8,GBP,11.8,GBP,0.0,0.0,westmead hotel bar,************8192,L220,Purchases Food,REAPV,West Heath Primary,A00,CYP&F SCHOOLS,2018-09,2018,09,01
2018-08-31,VZ,26.99,GBP,26.99,GBP,0.0,4.5,amzn mktp uk amazon.co.uk,************8192,L420,Stationery,REAPV,West Heath Primary,A00,CYP&F SCHOOLS,2018-08,2018,08,31
2018-08-31,VZ,215.64,GBP,215.64,GBP,0.0,0.0,mdp supplies,************8192,L300,Clothing&Uniforms,REAPV,West Heath Primary,A00,CYP&F SCHOOLS,2018-08,2018,08,31
